id_base out_group_openness bundesland frau alter migrant schulabschl wohnort religiousness reli_group relig_comm hierarchie hh_income_i hh_size hat_kinder employment Care Fairness Authority Loyalty Purity Liberty authorit zeitungen internet fernsehen radiosender social_media f_online_rel_behavior f_online_intensity control soc_trust Greece Italie Poland Romania former_SU former_Yugo Spain_Portugal Syria Turkey Vietnam other NA NET_Europe deutsch s_east_europa other_mig
1188 -1.3072176 5 0 3 0 4 4 1 2 2 6 45 4 1 1 3.5 5 4 3 4 3.5 1 3 6 6 2 5 2.2397513 4.6836672 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1189 -.75263488 5 1 3 0 2 4 3 2 2 4 7.5 2 0 5 5 5.5 5.5 3 4 5 5 2 5 4 3 5 2.3080239 5.7333403 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1190 -.16656418 11 1 5 0 4 4 1 7 1 6 17.5 1 0 5 2.5 6 4 4.5 5.5 2.5 3 2 6 6 5 2 1.0491931 5.3665075 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1191 -.82975042 9 0 2 0 2 1 4 1 3 7 37.5 2 0 1 4 4 3.5 4 4 4 5 4 5 6 5 5 3.1535854 3.6541524 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1192 -.8326447 3 1 1 1 3 2 3 1 3 7 27.114626 4 0 7 4.5 5 3.5 3 3.5 4 3 2 5 4 4 6 3.3014531 4.6119189 3 4 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
1193 .51393044 2 0 4 0 1 4 1 7 1 4 7.5 1 0 8 5 5 3 4.5 3 5.5 1 2 6 6 5 4 1.4273499 4.9940195 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1194 -1.1413211 16 0 2 0 2 2 1 7 1 6 12.5 1 0 1 4.5 4 4.5 3.5 4 3.5 3 4 6 6 6 6 3.0661178 4.2134495 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1195 2.1045561 9 0 2 0 4 1 4 1 3 8 45 4 1 1 5.5 6 6 1.5 6 5.5 2 6 6 6 6 6 2.51614 5.7755713 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1196 -2.0742602 14 1 1 0 2 2 1 7 1 6 37.5 3 1 1 6 6 6 5 5 6 2 4 6 6 6 6 5.0772381 5.0200214 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1197 .40881792 9 0 2 0 3 4 5 1 3 7 32.5 4 1 1 3.5 4 3.5 4.5 4 4.5 3 5 6 6 5 6 2.4095247 4.9314551 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1198 .067221723 2 1 3 0 2 1 2 2 2 5 12.5 1 0 1 5 5 4.5 5 4 4.5 2 6 5 6 6 5 1.9007788 3.6775661 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1199 .76010698 15 1 2 0 4 4 3 2 2 8 17.5 1 0 2 5 5.5 4 3.5 4.5 4 1 4 6 5 4 2 1.4734287 4.486517 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1200 .60116571 9 0 2 0 4 2 4 1 3 7 32.5 4 1 1 5 5 5 5 5.5 3.5 5 6 6 6 6 6 5.0772381 5.0200214 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1201 .023819232 5 1 1 1 3 4 3 2 2 5 37.5 1 0 1 3 3.5 3 3 3.5 3.5 2 5 6 5 5 6 2.7706022 4.6477933 3 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1202 1.436588 10 0 4 0 3 4 3 3 4 4 22.5 3 1 1 4 5.5 3 4.5 4.5 5 2 2 6 6 5 1 1.0905138 5.3974352 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1203 1.0582538 8 1 4 0 2 1 1 7 1 7 27.5 2 0 2 6 6 3.5 5.5 3.5 3.5 2 2 6 5 6 2 2.6308951 5.4897904 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1204 -3.0064194 9 0 1 1 2 1 3 1 3 10 27.5 5 1 1 6 6 4.5 6 6 4.5 2 6 6 6 6 6 3.091337 2.9947262 6 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1205 -.8750366 11 1 2 0 4 4 2 2 2 6 27.5 2 0 1 4.5 5 4.5 3 4.5 4 5 3 6 6 3 6 3.3015213 4.5291967 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1206 -1.9355098 3 1 2 0 2 1 3 2 2 5 17.5 4 0 4 4.5 6 4.5 2.5 2.5 4 2 4 6 6 4 1 1.3286072 3.6825125 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1207 1.5833317 9 0 4 0 1 2 5 1 3 7 22.5 4 0 1 5 6 5.5 5.5 6 3.5 5 6 6 6 6 5 2.4064102 4.8604155 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1208 -.82035708 7 0 5 0 2 2 4 7 1 4 45 2 0 5 4 5 3 3.5 4 4.5 3 6 5 6 6 5 3.0117419 3.0866327 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1209 .1280736 3 0 5 0 1 2 1 7 1 7 32.5 3 0 5 6 6 5.5 5 5 3.5 5 6 6 6 6 4 3.3889208 4.0526218 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1210 -.38095489 6 0 4 1 2 4 4 7 1 1 4 1 0 4 4.5 6 4.5 3.5 6 6 2 2 6 2 6 6 3.5094328 4.8195944 2 2 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
1211 -.044630777 6 0 6 0 2 1 2 7 1 6 12.5 2 0 5 5.5 6 2.5 4 4.5 5 1 5 5 5 6 1 1.1889002 4.5245099 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1212 .69614577 3 1 1 1 4 3 4 1 3 5 22.5 2 0 1 6 5.5 4 3.5 2 5.5 2 4 6 5 3 6 4.5463872 5.0558958 3 4 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1
1213 -.43562141 12 1 6 0 4 2 1 7 1 5 12.5 1 0 5 4 6 3.5 4 5 4.5 2 4 5 6 6 1 1.0491931 5.3665075 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1214 -.42102936 12 0 3 0 2 2 1 7 1 7 32.5 5 1 1 4 4 3.5 4 3 3 3 5 6 5 6 2 3.611269 3.27248 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1215 .2425101 14 1 5 0 2 4 1 7 1 6 12.5 1 0 5 5.5 5.5 3.5 4 4.5 5 2 1 6 5 1 2 1.6052632 4.1119099 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1216 .22694439 3 0 1 0 2 2 2 2 2 3 12.5 1 0 1 5 6 5 4 4 4.5 3 2 6 1 5 6 2.7214091 5.0842557 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1217 -.21219359 9 0 4 0 4 2 1 7 1 7 27.5 2 0 1 5 5.5 3.5 4.5 5 3.5 3 4 5 6 6 4 1.2955154 5.3686266 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1218 -1.5734402 5 0 1 0 4 2 5 1 3 5 17.5 2 1 1 4 6 3.5 5.5 6 3.5 2 4 6 6 6 6 2.2677288 1.3515518 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1219 -.21907538 8 1 4 1 4 2 4 1 3 7 27.5 2 0 1 4.5 3.5 4 4.5 4.5 3 5 3 3 6 4 5 2.9626169 3.4403729 4 3 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
1220 .080200739 5 0 1 0 4 2 4 2 2 8 27.5 4 1 1 6 5.5 5 4.5 5 3.5 6 5 5 6 6 6 3.1456447 4.2042651 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1221 .41223782 14 1 1 0 1 1 1 7 1 3 7.5 4 1 2 5.5 4.5 4.5 4 4.5 5 3 4 6 6 4 4 2.9103093 3.8057957 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1222 -.46846753 3 1 1 1 4 2 6 2 2 5 12.5 3 1 8 3.5 3.5 4 4 3.5 3.5 3 3 6 5 5 6 3.58605 4.4912033 5 4 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0
1223 .12008616 9 1 4 0 3 2 2 7 1 6 22.5 2 0 1 5 5.5 5 5.5 4 5.5 2 5 6 6 6 4 3.4464111 5.2504787 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1224 1.082361 8 1 2 1 2 2 1 7 1 6 45 2 0 1 5 5.5 3.5 3 4 4.5 1 5 6 6 5 6 2.7846353 4.4052048 3 3 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1
1225 -2.0833542 7 1 4 0 2 2 1 7 1 5 17.5 1 0 1 5 6 3 3.5 4.5 4.5 3 1 3 6 2 1 1.4525691 3.775296 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1226 1.0951978 5 1 5 0 2 2 1 1 3 6 17.5 1 0 5 5 5.5 1.5 5 4.5 5.5 1 6 4 6 4 6 3.1234033 5.6594729 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1227 .481608 7 1 2 0 2 2 3 1 3 6 37.5 4 1 2 6 6 4.5 4.5 5 4 2 6 5 6 6 6 2.888068 5.2610035 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1228 -.69189662 9 0 2 1 2 3 2 7 1 4 12.5 5 1 2 4 3.5 3.5 3 2.5 5 1 1 5 1 5 4 2.897254 2.7099066 5 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1229 -.3159444 6 0 3 1 5 1 4 2 2 9 32.5 3 1 1 6 5 6 6 5 3.5 5 6 6 6 6 6 3.6542542 5.6235991 4 5 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
1230 -.53822917 5 1 2 0 2 2 1 7 1 8 32.5 3 1 8 6 5 5 5 5 5 3 2 5 6 5 6 3.687346 3.937485 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1231 .060165904 5 1 5 0 2 3 1 2 2 5 17.5 1 0 5 6 6 5.5 6 6 4 6 2 5 6 5 5 1.6323516 4.9652104 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1232 -.57220161 4 1 4 0 2 3 4 7 1 6 12.5 2 0 5 5.5 6 5.5 4 5 4.5 2 6 5 5 6 4 2.9956405 1.8369815 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1233 -1.3351496 6 1 2 0 3 4 3 2 2 8 27.5 3 1 1 3.5 3.5 4.5 3.5 4 3.5 3 5 6 6 6 6 4.3523045 4.7710762 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1234 .93605077 2 1 1 0 3 4 2 7 1 3 7.5 1 0 7 6 6 3.5 5 1.5 3.5 2 2 6 4 4 6 3.4572616 5.0195727 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1235 1.7391218 9 1 2 1 2 1 4 1 3 4 15.309379 3 1 2 6 6 3.5 5 6 5.5 2 2 6 6 6 6 4.2436209 2.4347205 3 6 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0
1236 -.25315005 3 0 2 0 4 1 4 2 2 7 33.38554 2 0 1 3 4.5 4.5 5 2.5 5 3 3 6 6 5 6 3.509501 4.7368722 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1237 .95429194 5 0 5 0 1 2 5 2 2 7 32.5 2 0 1 5 6 5.5 5.5 5 4 5 5 6 6 6 6 3.9118991 4.484138 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1238 -.061021369 2 0 3 0 3 4 2 7 1 5 12.5 1 0 1 4.5 5 4 5 4 3.5 5 4 6 6 4 5 2.2506702 4.370039 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1239 .59007424 5 0 4 0 2 2 2 1 3 6 36.229401 3 0 1 5 5 4.5 5 4.5 4 2 4 5 6 6 2 1.4734287 4.486517 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1240 1.2368113 8 0 4 0 4 2 3 7 1 6 32.5 1 0 1 4 5 3.5 3.5 4.5 4 1 5 6 6 6 1 1.3286072 3.6825125 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1241 -1.4490054 13 1 4 0 3 2 1 7 1 6 7.5 1 0 4 5 6 2 3.5 3 4 2 1 5 6 6 6 1.9691877 4.5617943 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1242 1.2361187 5 1 4 0 2 3 5 7 1 8 22.5 1 0 8 5.5 6 5 4.5 6 4 3 5 4 5 6 2 1.4683143 2.8405151 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1243 .85673171 8 0 4 0 4 2 2 7 1 7 32.5 2 0 1 3.5 5 3.5 4 3 5 2 6 5 5 6 6 2.9595025 3.369333 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1244 .83555788 5 0 3 1 4 3 6 2 2 8 70 4 1 1 5.5 5 3.5 5 5 3.5 2 6 6 5 5 5 4.7927094 5.0580149 3 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1245 -.26980364 9 0 3 0 4 2 2 1 3 6 22.5 1 0 1 4.5 4.5 4.5 3.5 5 3.5 3 5 6 6 4 5 3.4955361 4.8967381 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1246 -1.9842243 5 0 4 0 1 3 2 1 3 7 22.5 1 0 1 4.5 4.5 4 4 4 3 6 6 6 6 6 6 3.484549 5.2930889 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1247 2.1045561 5 0 1 1 3 4 6 3 4 3 12.5 1 0 5 6 6 3.5 5.5 4 5 3 4 4 1 1 1 1.0983864 4.9300447 2 5 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
1248 .22843811 15 1 4 0 2 1 1 7 1 5 12.5 3 0 1 6 6 5.5 5 6 5 2 4 4 6 5 5 2.3332431 4.514617 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1249 .95371503 8 0 3 0 2 2 5 1 3 8 32.952564 2 0 1 5.5 5 5 4 3 5 3 6 6 6 6 5 2.2123957 4.4928737 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1250 -.18724346 5 1 2 0 3 4 5 1 3 4 32.5 3 1 1 4 3.5 4 4 3.5 3.5 3 2 4 4 2 4 3.5396147 2.8142738 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1251 .84576738 11 1 4 1 4 4 1 7 1 4 7.5 1 0 5 5 5.5 4 1.5 4 6 6 2 5 6 6 5 3.7509761 2.4304826 4 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1252 -.53709161 5 0 4 0 1 4 1 7 1 2 7.5 1 0 4 4 5.5 2.5 5 2 5.5 3 6 6 6 5 6 4.5573058 4.7422676 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1253 .61558878 11 1 4 0 4 4 1 7 1 6 17.5 2 0 1 5 5 3 4.5 4.5 4.5 1 6 6 6 6 6 3.9771938 5.2973266 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1254 .47466791 7 1 6 0 2 2 4 2 2 6 45 2 0 12 6 5 4 4.5 4 5 1 6 6 6 6 6 1.1889002 4.5245099 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1255 .69814897 2 1 2 0 2 3 2 2 2 8 22.5 1 0 1 5 4.5 5 4.5 4 2.5 3 5 5 6 4 4 4.6207995 3.4007096 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1256 -1.069856 3 1 4 0 3 3 4 2 2 7 70 2 0 2 4.5 6 4 6 5.5 4.5 2 6 5 5 2 6 1.8956642 2.0315642 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1257 -.10297979 3 0 3 0 4 4 1 7 1 3 22.5 3 1 2 4.5 6 2.5 5 3.5 6 2 3 6 6 5 6 1.777173 5.7692146 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1258 -.33623841 2 0 2 0 3 4 4 2 2 2 12.5 3 0 7 4 2.5 4 3.5 3 5 2 5 4 4 4 5 3.4795029 3.5643649 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1259 .16741703 1 0 6 0 4 3 2 7 1 6 32.5 2 0 5 5.5 6 4 3.5 5 3.5 2 4 4 6 6 2 2.0708194 3.2628469 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1260 .55736035 15 0 3 0 3 1 1 7 1 6 32.5 2 1 1 4.5 4.5 4 4 5 3 1 5 6 6 5 6 3.832304 4.5760446 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1261 -1.377632 6 1 2 0 3 4 4 1 3 6 45 3 1 2 3 4.5 4.5 5 5 3.5 5 6 6 6 6 6 3.1234033 5.6594729 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1262 -1.9367861 14 0 5 0 1 4 1 7 1 6 17.5 2 0 5 4.5 6 6 4 6 4.5 6 1 6 6 6 1 1.4112486 3.7443681 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1263 -1.7843974 3 1 1 1 4 2 4 1 3 6 4 2 0 3 5 5 5 3 3.5 4.5 3 3 5 6 3 6 3.4572616 5.0195727 4 4 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
1264 -.36622721 5 1 2 0 1 4 1 2 2 1 12.5 1 0 1 4.5 4.5 3 5.5 3.5 5.5 5 1 1 6 1 6 3.0500164 2.9637983 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1265 .21467477 8 0 3 1 3 1 4 2 2 8 45 3 1 2 3 6 5.5 3 5 4 3 5 6 2 5 6 4.3602452 4.2209635 2 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1266 -1.073527 10 0 4 0 2 1 4 2 2 4 37.5 2 0 5 4 5.5 4.5 4.5 4 4 3 4 6 6 4 4 2.4860055 4.7685084 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1267 .023588361 11 0 6 0 4 4 4 2 2 7 70 1 0 5 2.5 5.5 5 3.5 4.5 3 3 6 6 6 6 6 2.0436001 2.9066086 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1268 .12194179 14 1 1 0 2 3 5 2 2 5 12.5 1 0 2 6 5.5 6 4.5 5.5 5.5 3 4 4 5 5 6 2.8227735 4.4478149 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1269 .33928362 13 0 1 0 2 2 2 7 1 8 27.5 4 1 1 4 3.5 3 3.5 3.5 3 3 5 4 6 6 4 3.3346131 2.8430829 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1270 .7248835 16 0 5 0 4 2 1 7 1 4 27.5 2 0 5 2 3 5 2 3 2 6 6 6 6 6 1 1 5.8029699 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1271 -1.0889974 5 1 1 0 1 4 2 1 3 3 7.5 2 0 8 6 6 5 6 5 5 5 2 3 6 2 6 5.258266 4.208952 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1272 .59007424 5 1 2 1 3 2 4 1 3 6 22.5 3 1 1 4 5 5 4.5 4 4.5 6 5 6 5 5 6 2.9787183 4.6900244 2 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1273 -.21271656 7 0 3 0 4 2 1 2 2 3 7.5 1 0 4 5.5 5.5 2 4 1.5 5 1 6 2 6 2 1 1.5509555 2.9023707 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1274 -2.865984 8 1 5 0 3 1 2 2 2 3 7.5 1 0 5 6 3 4.5 4.5 5 4 2 1 5 6 6 1 1.6985352 1.5929828 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1275 -.10568408 3 0 1 0 2 1 2 2 2 3 12.5 2 0 7 5 4.5 2 3.5 3 6 1 4 6 5 5 6 3.2632468 4.6520309 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1276 .4981243 8 0 5 0 2 3 4 1 3 8 27.5 2 0 5 5 4 6 4.5 5 2.5 5 1 6 2 2 6 4.2617903 5.1766114 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1277 -.21995735 5 0 2 0 3 4 3 7 1 5 12.5 2 0 2 3.5 3 4 3.5 3.5 4 3 2 5 5 2 4 3.1296115 2.8718917 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1278 -.31330928 3 0 2 1 3 2 4 2 2 6 32.5 2 0 1 4 4.5 4 5 4 4 2 6 6 6 6 5 1.2302208 4.5554376 4 5 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
1279 .81118107 5 1 6 0 4 2 2 1 3 6 22.5 2 0 5 5 6 4 4 5 4 3 6 2 6 4 1 1.8926182 1.8778021 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1280 -1.0623403 4 1 3 0 1 4 3 2 2 1 7.5 2 0 8 4 2 2.5 2.5 3 3.5 3 2 6 6 2 2 2.9103093 3.8057957 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1281 .58464795 1 1 3 0 2 2 1 7 1 4 7.5 2 1 4 5 4.5 4 5.5 5 4 2 2 2 6 6 1 1.6080213 1.9985175 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1282 .060165904 5 0 2 0 4 4 4 2 2 7 45 4 1 1 4 3.5 4.5 3.5 3.5 4 1 5 6 4 6 6 4.2728457 4.6975384 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1283 -.46070379 9 0 6 0 4 1 4 7 1 7 27.5 2 0 5 5 5.5 4 4 4.5 4 1 3 5 6 4 2 2.3847094 5.322227 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1284 -.32930699 5 1 2 0 2 4 4 1 3 5 45 2 0 1 5 4 4.5 4.5 4 3.5 5 2 2 6 6 6 4.4920797 3.8463566 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1285 -.7224623 5 0 4 1 3 2 5 1 3 4 37.5 2 0 1 3.5 3.5 3.5 3.5 3 3.5 6 2 6 6 6 1 1.3699279 3.7134402 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
1286 -.11225769 6 1 1 1 2 3 1 7 1 6 22.5 3 1 1 3.5 3.5 4 2.5 1 4.5 5 3 6 6 6 6 2.3462985 5.6105061 2 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1287 .44653475 8 0 3 0 3 2 5 2 2 7 45 4 1 1 5.5 5.5 3 4 4.5 4.5 3 4 6 6 6 6 2.3080921 5.6506181 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1288 .23238739 5 1 4 0 2 2 1 7 1 5 32.5 5 0 2 5 6 3.5 4.5 4.5 4 3 5 6 6 6 5 2.3985379 5.3278055 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1289 .3348147 8 1 4 1 4 4 1 6 5 6 22.5 2 0 8 6 6 3 3.5 4.5 4.5 2 2 6 5 4 3 1.0491931 5.3665075 5 3 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
1290 -.96202916 8 1 1 0 4 2 4 6 5 5 4 1 1 7 3.5 6 6 4 5.5 6 6 1 6 1 1 6 2.3076677 3.5489085 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1291 .44258443 5 0 5 0 1 4 2 7 1 6 32.5 2 0 5 5 5.5 5 4 4.5 3.5 2 4 5 6 6 6 2.2123957 4.4928737 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1292 -.96918672 1 1 3 0 2 1 4 2 2 6 12.5 1 0 1 5 4 4.5 3.5 4 4 5 6 6 6 6 6 3.5970368 4.0948529 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1293 -.93273687 3 0 4 0 2 1 3 2 2 5 14.645444 1 0 5 5 5 3 4 3.5 4 3 2 6 6 5 5 2.0818064 2.8664966 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1294 -1.9563875 9 1 3 0 2 1 2 1 3 7 27.5 3 1 2 5 5 5 4 4.5 4 6 4 5 6 6 6 2.8227735 4.4478149 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1295 -.66291696 5 0 2 1 4 3 2 1 3 6 70 2 0 1 3 4 4 3.5 4 3.5 3 3 6 6 4 2 1.2955154 5.3686266 3 5 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
1296 .45342946 3 1 1 1 4 1 1 1 3 7 22.5 1 0 1 5 4 4 3.5 3 4.5 6 2 6 6 3 6 3.1726646 5.1402884 3 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1297 -.44733188 13 1 3 0 2 1 1 7 1 2 17.5 4 1 1 3.5 3 3.5 4 4 3.5 5 3 6 6 5 4 4.0182261 3.0611 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1298 1.469715 5 1 5 0 1 2 1 2 2 7 12.5 3 0 5 6 3.5 6 6 3.5 6 6 1 6 6 6 6 2.8755531 3.1717186 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1299 -.19917639 5 0 6 0 1 2 4 2 2 5 17.5 2 0 5 5 5 4.5 5 4.5 3.5 3 1 6 6 1 4 1.9803057 3.6683817 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1300 .54667175 9 0 5 0 2 1 4 2 2 7 26.327099 2 0 5 6 6 5.5 5.5 5 3.5 5 6 6 6 6 6 3.6926651 5.33532 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1301 1.1023552 7 1 5 0 1 1 5 1 3 7 22.5 2 0 5 5 5.5 5 4.5 4.5 3.5 5 4 6 6 2 1 1.3699279 3.7134402 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1302 -.41676617 6 1 3 0 2 2 2 7 1 3 12.5 1 0 1 3.5 4 4.5 4 4 3.5 6 3 5 6 4 6 3.0199707 4.8036742 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1303 .96117371 9 0 5 0 2 2 3 1 3 8 32.5 2 0 2 5 6 4 4 5.5 4 2 6 6 6 6 1 1.6985352 1.5929828 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1304 -.44886616 12 0 4 0 4 1 1 7 1 4 27.5 3 0 1 3 3.5 3.5 3.5 3.5 3.5 3 6 6 6 6 1 3.3455319 2.5294547 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1305 -1.0799384 6 1 6 0 2 2 3 7 1 6 45 2 0 8 4.5 5.5 4 4 4.5 3.5 2 6 2 6 6 1 1.509635 2.8714428 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1306 .48361123 16 0 5 0 4 2 1 7 1 4 70 2 0 1 4.5 5.5 3 5 5.5 3 1 4 6 6 6 1 1.1889002 4.5245099 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
